gene,chronos_hct116,pan_essentiality,E,D,L,R,halflife_h,F,ZC,Zc_dev,CRA,CR,is_mito,E_n,D_n,L_n,R_n,F_n,Zc_n,score,rank
IRS1,-0.0061070815465218,0.048841059602649,0.005808805212709892,0.1181828571428571,5.0,6.70354,10.54,0.0,0.0095795635976583,0.12592194845790486,5.0,6.70354,False,0.0013492945021518152,0.07504917236834933,0.16666666666666666,0.335177,0.0,0.31458118757121806,0.11392514943971126,1020
HSH2D,-0.0984807867741436,0.0,0.0984807867741436,0.2312711864406779,0.0,0.0,7.58,1.0,-0.0752941176470588,0.041048267213187745,0.0,0.0,False,0.022875544848911692,0.17309891264469876,0.0,0.0,1.0,0.10253446366884525,0.11391906043152539,1021
LONP1,-0.7895753831566539,0.9759933774834436,0.018955038171807163,0.05456,18.0,2.03366,,0.0,-0.162367864693446,0.010895739256062825,18.0,2.03366,True,0.004402958587307433,0.019886940710757514,0.6,0.101683,0.0,0.027201985132325808,0.11389951904603576,1022
THADA,0.1192494712729977,0.0008278145695364,0.11915075482326841,0.0610514285714285,12.0,3.87912,,0.0,-0.1866911240191582,0.07034873915891164,12.0,3.87912,False,0.0276768547959751,0.025515133198904062,0.4,0.193956,0.0,0.1757381823454269,0.11383790551573508,1023
PPP2R1B,0.1281857784964599,0.0,0.1281857784964599,0.0832457142857142,13.0,2.13987,15.08,0.0,-0.199796126401631,0.08345374154138445,13.0,2.13987,False,0.029775549333429137,0.04475800258619405,0.43333333333333335,0.1069935,0.0,0.20847946069205353,0.11383306361048964,1024
CHAF1A,-1.1673076305481365,0.9966887417218544,0.003865257054795044,0.1114742857142857,11.0,4.11416,28.41,0.0,-0.0611315846520702,0.05521080020817635,11.0,4.11416,False,0.0008978386953012364,0.06923271287795842,0.36666666666666664,0.205708,0.0,0.13791785554845126,0.11379125824940045,1025
CDC7,-2.459735040581005,0.9991721854304636,0.002036204503792165,0.17512,0.0,3.11927,4.25,1.0,-0.1393530039104159,0.023010619050169365,0.0,3.11927,False,0.000472978425272727,0.12441476211473391,0.0,0.1559635,1.0,0.05746956081817771,0.11373432520291088,1026
EIF4G3,-0.0005434392766381,0.0016556291390728,0.0005425395427363813,0.0486171428571428,18.0,2.55743,,0.0,,,18.0,2.55743,False,0.00012602344120825652,0.014734370123017614,0.6,0.1278715,0.0,0.0,0.11363884306926775,1027
ENKD1,-0.229232201210134,0.0331125827814569,0.22164173097138784,0.1936333333333333,0.0,0.0,2.1,1.0,-0.0678975580702799,0.048444826789966644,0.0,0.0,False,0.05148390384872098,0.1404661755209959,0.0,0.0,1.0,0.12101388159208175,0.11363571789051914,1028
XPOT,-0.40436809269809,0.5206953642384106,0.19381550138426665,0.0606514285714285,7.0,6.34293,,0.0,-0.196244700181708,0.07990231532146146,7.0,6.34293,False,0.0450203063923344,0.025168325563190805,0.23333333333333334,0.3171465,0.0,0.19960664777677148,0.11360889697549614,1029
NR1D1,0.04897720281886,0.0049668874172185,0.04873393856644844,0.1892163742690059,0.0,1.41815,1.25,1.0,-0.0476848652384243,0.06865751962182225,0.0,1.41815,False,0.011320130899214102,0.13663658769564183,0.0,0.0709075,1.0,0.17151287295645992,0.11359878422627978,1030
HYAL2,-0.06755142746856,0.009933774834437,0.06688038679834252,0.1209843749999999,0.0,10.9887,,0.0,-0.090497737556561,0.025844647303685547,0.0,10.9887,False,0.015535266703613822,0.07747814182945978,0.0,0.549435,0.0,0.06455004086560437,0.1135467746032023,1031
DHRS2,-0.15619052679641,0.0024834437086092,0.1558026364152931,0.385599128540305,2.0,0.0,,0.0,-0.1559424678274034,0.004470342390020227,2.0,0.0,True,0.03619051302941535,0.3069041844548599,0.06666666666666667,0.0,0.0,0.011148900887182229,0.11348585428964168,1032
PAICS,-0.6495119954559027,0.4735099337748344,0.34196161350161763,0.0485485714285714,11.0,3.65113,,0.0,-0.1742027605901951,0.02273063515281193,11.0,3.65113,True,0.07943232870593082,0.014674917385466791,0.36666666666666664,0.1825565,0.0,0.05677005459540788,0.11345415155718967,1033
LRBA,0.1963551270666596,0.0,0.1963551270666596,0.0485714285714285,13.0,3.72998,,0.0,-0.1354446486639332,0.01910226380368664,13.0,3.72998,False,0.045610221675304916,0.014694734964650371,0.43333333333333335,0.186499,0.0,0.04770500349358425,0.1134515871666658,1034
OSBPL1A,0.0807629332820334,0.0033112582781456,0.08049550635063595,0.2102586206896551,11.0,0.0,,0.0,-0.100836820083682,0.05063530535370117,11.0,0.0,True,0.018697845802987507,0.15488061702374467,0.36666666666666664,0.0,0.0,0.12648652984306347,0.11339786534017282,1035
ERBB3,0.1190088516370787,0.0794701986754966,0.10955119455333734,0.1846422338568935,2.0,0.0,6.69,1.0,-0.068869241507678,0.04747314335256855,2.0,0.0,False,0.025447027246076868,0.13267072064127888,0.06666666666666667,0.0,1.0,0.11858624694081243,0.11336463671324735,1036
ALDH1B1,-0.3051468129353585,0.0024834437086092,0.304388998002572,0.05672,3.0,9.25641,,0.0,-0.1418550272798129,0.00961709815757028,3.0,9.25641,True,0.07070479840186755,0.021759701943609117,0.1,0.4628205,0.0,0.0240074535413074,0.11336279778070836,1037
LTBP3,-0.2539335021221851,0.0670529801324503,0.23690650404942268,0.1955621301775147,3.0,2.61611,,0.0,0.0404968521354432,0.15683923699568975,3.0,2.61611,False,0.055029671633414656,0.14213847920425027,0.1,0.1308055,0.0,0.3918243287928053,0.11336248669093973,1038
USP32,-0.2459486910331726,0.0612582781456953,0.23088229770829283,0.0581714285714285,2.0,10.5111,,0.0,-0.1043348652341324,0.012007519626114141,2.0,10.5111,False,0.05363034282167738,0.023018118221768594,0.06666666666666667,0.525555,0.0,0.029979635184862245,0.1133267700722769,1039
UIMC1,-0.2641296916222931,0.0132450331125827,0.2606312851107396,0.0615657142857142,12.0,2.06555,,0.0,-0.0212828850133018,0.09505949984694476,12.0,2.06555,False,0.060540566813846515,0.025961028730535386,0.4,0.1032775,0.0,0.23747505733644908,0.11331585653013701,1040
TCF7L2,-0.6245676336391061,0.0769867549668874,0.5764841982678834,0.1312519561815336,6.0,1.88384,12.19,0.0,-0.0915775401069518,0.024764844753294754,6.0,1.88384,False,0.13390825321501446,0.08638033071461391,0.2,0.094192,0.0,0.061852283564237796,0.1133079893571004,1041
CKAP4,-0.1342210497212068,0.0008278145695364,0.1341099395807091,0.05792,1.0,11.227,,0.0,-0.0536533709848217,0.06268901387542485,1.0,11.227,False,0.031151639198406744,0.022800124850748893,0.03333333333333333,0.56135,0.0,0.1566012764337766,0.11321809303643551,1042
HNRNPL,-1.7505067455509822,0.9759933774834436,0.04202375465312805,0.0561714285714285,14.0,3.15895,,0.0,-0.0349002849002848,0.08144209995996174,14.0,3.15895,False,0.009761460237842945,0.021284080043202296,0.4666666666666667,0.1579475,0.0,0.20345361521497846,0.11317846784506248,1043
BRCA2,-0.6717493519210553,0.5281456953642384,0.3169678233402331,0.1270057803468208,0.0,1.95782,7.82,1.0,-0.1046179481075934,0.011724436752653153,0.0,1.95782,False,0.07362666258049373,0.08269881520946512,0.0,0.09789099999999999,1.0,0.029272386541584986,0.11304491266406691,1044
ESPL1,-2.062093169575197,0.9991721854304636,0.001707030769515843,0.14752,2.0,2.29319,7.8,1.0,-0.1608263345882807,0.04448394972803414,2.0,2.29319,False,0.0003965165206903525,0.10048503525051902,0.06666666666666667,0.1146595,1.0,0.11111810480420828,0.11301929577157321,1045
RHPN2,-0.1213440010707855,0.009933774834437,0.12013859708663863,0.10872,9.0,4.51233,8.17,0.0,-0.1623357664233576,0.045993381563111044,9.0,4.51233,False,0.027906315087059094,0.06684469458633284,0.3,0.22561650000000003,0.0,0.11488923939962123,0.11301223987199864,1046
AMMECR1L,0.1765499760761081,0.0049668874172185,0.17567307222142545,0.1276703841387856,1.0,9.21802,,0.0,-0.1035386631716906,0.012803721688555952,1.0,9.21802,False,0.04080610415474889,0.08327503938390855,0.03333333333333333,0.46090099999999995,0.0,0.03196885064516852,0.11295793559385565,1047
MAP1B,0.1795153732579812,0.0008278145695364,0.17936676781654248,0.1123085714285714,11.0,2.80951,,0.0,-0.0891838992426176,0.027158485617628944,11.0,2.80951,False,0.041664091809113485,0.06995605451816035,0.36666666666666664,0.1404755,0.0,0.06783250848246004,0.11294899432230514,1048
BCLAF1,-0.7652861770755373,0.8294701986754967,0.13050409973308005,0.0608342857142857,3.0,7.91635,,0.0,0.0586797066014669,0.17502209146171344,3.0,7.91635,False,0.03031405905862167,0.025326866196659775,0.1,0.39581750000000004,0.0,0.43725201219441273,0.11292750318630507,1049
GART,-0.5218261265647486,0.3236754966887417,0.35292379586374145,0.0461942857142857,9.0,4.21691,,0.0,-0.1790110577926142,0.06266867293236765,9.0,4.21691,False,0.08197867203320156,0.012633706729554479,0.3,0.21084550000000002,0.0,0.15655045702458983,0.1128380614800563,1050
BRCC3,-0.1398107203440363,0.0041390728476821,0.1392320335876454,0.0760914285714285,15.0,1.87623,,0.0,-0.0965079365079365,0.019834448352310047,15.0,1.87623,False,0.03234142143932987,0.03855510030172262,0.5,0.0938115,0.0,0.04953427886553232,0.11281739546559236,1051
JARID2,0.019244942165051,0.0016556291390728,0.01921307967802277,0.1681550802139037,8.0,4.10207,,0.0,-0.0748378513221353,0.041504533538111246,8.0,4.10207,False,0.004462897589032241,0.11837604370486253,0.26666666666666666,0.20510350000000002,0.0,0.10367439041654981,0.11280092690899593,1052
BMP4,-0.2450738154594232,0.0033112582781456,0.24426231275922644,0.1831578947368421,0.0,0.0,2.73,1.0,-0.0654296875,0.05091269736024655,0.0,0.0,False,0.056738310826428405,0.13138377028922457,0.0,0.0,1.0,0.12717956053717294,0.11279560236155453,1053
C5orf34,-0.1801502545306866,0.0107615894039735,0.17821155146040601,0.1746770025839793,0.0,1.56966,2.97,1.0,-0.1274358181255799,0.011093433265333366,0.0,1.56966,False,0.04139575313686463,0.12403067489854087,0.0,0.078483,1.0,0.027695899928834682,0.11278517340706337,1054
ZNF518A,0.2183630203048409,0.0,0.2183630203048409,0.1586040609137056,0.0,1.81221,5.29,1.0,-0.1235616438356164,0.007219258975369847,0.0,1.81221,False,0.05072231069582294,0.11009512764947899,0.0,0.09061050000000001,1.0,0.01801673962889542,0.11273764348503534,1055
ARID1A,-0.359863815955543,0.1721854304635761,0.2979005098969727,0.0438057142857142,9.0,4.13024,,0.0,-0.013965946049359,0.10237643881088755,9.0,4.13024,False,0.06919762420552739,0.010562769704866665,0.3,0.20651199999999997,0.0,0.25575555269783373,0.11269269580800989,1056
TGIF1,-0.2351180274840522,0.0819536423841059,0.2158492487415678,0.14464,0.0,1.80899,1.3,1.0,-0.0789333333333333,0.03740905152691325,0.0,1.80899,False,0.0501384009199247,0.09798802027338353,0.0,0.0904495,1.0,0.09344231928991076,0.11267746732248801,1057
ATRIP,-0.3077910828144462,0.6481788079470199,0.108287425659056,0.0729371428571428,0.0,12.5022,,0.0,-0.1117049706039551,0.004637414256291453,0.0,12.5022,False,0.025153473518829607,0.03582027437438378,0.0,0.62511,0.0,0.011566309928236094,0.11263693986437583,1058
CHPF,0.0224433560587939,0.0,0.0224433560587939,0.1078857142857143,3.0,3.35015,6.98,1.0,-0.1076963488311006,0.008646036029145945,3.0,3.35015,False,0.005213240215682654,0.0661213529461309,0.1,0.1675075,1.0,0.021581371156070197,0.11260557150634759,1059
MT1L,,,0.0,0.1854628571428571,0.0,4.73956,,0.0,0.1801801801801801,0.2965225650404266,0.0,4.73956,False,0.0,0.13338221669531958,0.0,0.236978,0.0,0.7408063884994535,0.11260168443356855,1060
UTP14A,-0.4312579610121412,0.0736754966887417,0.3994848165335977,0.0875542857142857,6.0,5.23786,,0.0,-0.1231090245174752,0.006766639657228651,6.0,5.23786,False,0.09279406812652408,0.0484936162623055,0.2,0.26189300000000004,0.0,0.016885924490689777,0.11251455154118335,1061
NUF2,-2.012601648364216,0.9900662251655628,0.019992731606267373,0.1373371428571428,1.0,2.65065,7.69,1.0,-0.1859692818596928,0.06962689699944626,1.0,2.65065,False,0.004643998524913294,0.09165630372421855,0.03333333333333333,0.1325325,1.0,0.17393474619367194,0.11246670298442316,1062
DBN1,-0.1230845445488317,0.0024834437086092,0.12277887101104488,0.0771885714285714,13.0,2.06653,,0.0,-0.0239870340356564,0.09235535082459015,13.0,2.06653,False,0.028519609380794623,0.039506344102536166,0.43333333333333335,0.10332650000000002,0.0,0.23071906498729208,0.11244271429436384,1063
RGL2,0.1066740648807591,0.0008278145695364,0.10658575853565914,0.1127310924369748,0.0,10.6867,,0.0,-0.0865516296904957,0.029790755169750854,0.0,10.6867,False,0.024758202889153813,0.07032238829806926,0.0,0.534335,0.0,0.0744089185870961,0.11239487328552172,1064
ESCO2,-0.3987308825178061,0.1415562913907284,0.3422880175256332,0.2127885714285714,4.0,2.63492,8.11,0.0,-0.1294820717131474,0.013139686852900859,4.0,2.63492,False,0.07950814725018512,0.15707413260933115,0.13333333333333333,0.131746,0.0,0.03280821935640955,0.11237699492567535,1065
DZIP3,-0.1893349151916282,0.0016556291390728,0.18902144678899307,0.1459227985524728,0.0,1.78481,3.1,1.0,-0.1648582995951417,0.04851591473489515,0.0,1.78481,False,0.04390672257061065,0.09910023110608226,0.0,0.0892405,1.0,0.12119148630546256,0.112347735418281,1066
C2CD5,0.0757256023077289,0.0,0.0757256023077289,0.0598285714285714,16.0,2.23696,,0.0,-0.1400204708290685,0.02367808596882194,16.0,2.23696,False,0.017589871776452073,0.024454892712580705,0.5333333333333333,0.11184799999999999,0.0,0.05913714694544139,0.11234748669398191,1067
YES1,-0.0283018096877773,0.0066225165562913,0.02811438048454699,0.0480457142857142,4.0,11.0323,,0.0,-0.1431718061674008,0.026829421307154253,4.0,11.0323,False,0.006530530398265241,0.014238930643427215,0.13333333333333333,0.551615,0.0,0.06701038072782474,0.11232360734889896,1068
BIRC5,-1.2139572242133758,0.9966887417218544,0.004019725907991196,0.1953009259259259,0.0,2.47868,2.14,1.0,-0.1231190150478796,0.006776630187633054,0.0,2.47868,False,0.0009337193913719575,0.14191201013192087,0.0,0.12393400000000002,1.0,0.01691088463394305,0.112289363088685,1069
IRF7,0.1035801664354905,0.0033112582781456,0.10323718575192929,0.429,0.0,0.0,,0.0,-0.1025641025641025,0.013778282296144043,0.0,0.0,False,0.02398038186026893,0.34453356850193967,0.0,0.0,0.0,0.03440367356144475,0.11227436878673482,1070
SYTL2,-0.0250372042084522,0.0,0.0250372042084522,0.2136090225563909,12.0,0.0,,0.0,-0.0910085320498796,0.025333852810366944,12.0,0.0,False,0.0058157505288349625,0.1577854793989745,0.4,0.0,0.0,0.06327388202216638,0.11224406307945116,1071
BAHD1,-0.2886918854673393,0.0057947019867549,0.2870190020250617,0.1309199522102747,2.0,0.0,1.26,1.0,-0.0649878147847278,0.051354570075518746,2.0,0.0,False,0.06667002029920846,0.08609247693381464,0.06666666666666667,0.0,1.0,0.1282835265756573,0.11224292549868979,1072
SPTLC2,-0.2592429842204826,0.086092715231788,0.2369240518041497,0.0585028571428571,6.0,7.63809,,0.0,-0.1399500178507675,0.011522107586615676,6.0,7.63809,True,0.05503374770209165,0.023305473119931034,0.2,0.3819045,0.0,0.028766891361230517,0.11222578581466833,1073
ARL6IP4,0.0497173594773281,0.0016556291390728,0.04963504596825968,0.0832228571428571,7.0,5.92511,,0.0,0.0109990834097158,0.12734146826996234,7.0,5.92511,False,0.011529444039970117,0.04473818500701047,0.23333333333333334,0.2962555,0.0,0.3181276877494466,0.1122249981015665,1074
CDCA3,-0.3047078108951492,0.1995033112582781,0.2439175936553057,0.1847663551401869,0.0,0.0,5.34,1.0,-0.0731901352426412,0.043152249617605345,0.0,0.0,False,0.05665823797587227,0.13277833616328058,0.0,0.0,1.0,0.10779101162884974,0.11222052282318834,1075
ADAM15,-0.0612978027374343,0.0024834437086092,0.06114557309487445,0.0763314285714285,14.0,3.00057,,0.0,-0.0859259259259259,0.030416458934320642,14.0,3.00057,False,0.014203159270570035,0.03876318488315057,0.4666666666666667,0.1500285,0.0,0.07597216447751355,0.11219278646999185,1076
LRRC49,0.3458953118225965,0.0033112582781456,0.34474996310795214,0.163728813559322,0.0,0.0,7.65,1.0,-0.1465096236713588,0.03016723881111226,0.0,0.0,False,0.08008001866214975,0.11453838602108272,0.0,0.0,1.0,0.07534951785865757,0.11215299729790261,1077
CPA4,0.0613966257439233,0.0,0.0613966257439233,0.2489148191365227,0.0,0.0,6.71,1.0,-0.1055607917059378,0.010781593154308752,0.0,0.0,False,0.0142614748701999,0.1883962789962965,0.0,0.0,1.0,0.026916804772899785,0.11214316639859391,1078
ACTR6,-0.964086481128104,0.7764900662251656,0.21548290555015567,0.07864,2.0,2.71441,7.4,1.0,-0.1521317829457364,0.03578939808548985,2.0,2.71441,False,0.050053305132413774,0.040764760380695736,0.06666666666666667,0.1357205,1.0,0.08939580921665513,0.11207328511476562,1079
CCT5,-1.5536117485142042,0.9966887417218544,0.005144409763291921,0.0541142857142857,16.0,2.54677,,0.0,-0.170376055257099,0.05403367039685246,16.0,2.54677,False,0.0011949658417255966,0.019500497916677014,0.5333333333333333,0.1273385,0.0,0.13497693774639016,0.1120582610148403,1080
LENG8,-0.6589532970578914,0.4875827814569536,0.3376590156281746,0.0610971428571428,10.0,2.40756,,0.0,-0.0141028989292243,0.10223948593102225,10.0,2.40756,False,0.07843290258592525,0.02555476835727131,0.3333333333333333,0.12037800000000001,0.0,0.2554133923357693,0.11202367089974744,1081
SPAG1,0.0409996871233983,0.0008278145695364,0.040965746985051114,0.0620457142857142,4.0,10.8059,,0.0,-0.1180096873623954,0.0016673025021488458,4.0,10.8059,False,0.009515701621828913,0.026377197893391293,0.13333333333333333,0.540295,0.0,0.004145841558613314,0.11201941193249672,1082
GPS1,-0.584576079384974,0.9867549668874172,0.007742729528277841,0.04152,18.0,2.22221,,0.0,-0.1342062193126023,0.017863834452355745,18.0,2.22221,False,0.0017985148411062018,0.00858101178650526,0.6,0.1111105,0.0,0.04461093613509316,0.1120109797950381,1083
USP14,0.0312706719233444,0.0653973509933774,0.029225652815774696,0.0405828571428571,15.0,3.66205,,0.0,-0.1577464788732394,0.041404094012992845,15.0,3.66205,False,0.006788661561561637,0.007768491039977014,0.5,0.1831025,0.0,0.10342345429666762,0.11200369349529499,1084
WEE1,-2.2842092731889254,1.0,0.0,0.1830219146482122,3.0,0.0,3.78,1.0,-0.0553588670743482,0.06098351778589835,3.0,0.0,False,0.0,0.13126587295662,0.1,0.0,1.0,0.15234029878901453,0.11199677682643673,1085
MADD,0.07910578743495,0.0016556291390728,0.0789748175882034,0.0592228571428571,12.0,5.08417,,0.0,-0.1075776397515528,0.008764745108693753,12.0,5.08417,False,0.018344613612976256,0.0239297268642149,0.4,0.2542085,0.0,0.02187795156882501,0.1119074747215986,1086
TULP3,0.4372873526153771,0.0,0.4372873526153771,0.1337257142857143,0.0,0.0,3.71,1.0,-0.0777417862100879,0.03860059865015865,0.0,0.0,False,0.10157500538207807,0.08852512621320749,0.0,0.0,1.0,0.09641925701847442,0.11185100232950938,1087
CDC123,-1.7128430867147413,0.9991721854304636,0.0014179164625121627,0.1366285714285714,3.0,2.52962,6.14,1.0,-0.119977362761743,0.0036349779014964584,3.0,2.52962,False,0.0003293597938509083,0.09104195876952653,0.1,0.126481,1.0,0.009061842797347437,0.1118366377088806,1088
MYLK,0.1543832370080924,0.0,0.1543832370080924,0.0848951048951049,17.0,0.0,,0.0,-0.0985532470357881,0.017789137824458442,17.0,0.0,False,0.03586080877073184,0.046188055730220154,0.5666666666666667,0.0,0.0,0.04442431555966993,0.11183587512826908,1089
ATM,-0.1148388331534066,0.0115894039735099,0.11350791952414525,0.0773561811505508,14.0,2.01568,,0.0,-0.1710408398412495,0.05469845498100294,14.0,2.01568,False,0.026366112506150046,0.039651664931041754,0.4666666666666667,0.10078400000000001,0.0,0.13663782238226996,0.11175482435027104,1090
